timestamp_index,PM1.0 (ug/m3),PM2.5 (ug/m3),PM4.0 (ug/m3),PM10.0 (ug/m3),PM Sensor Status,Temperature (Celsius),Relative Humidity (%),Device Status,hour,day,dayofweek,month
2023-05-31 08:00:00,13.25,14.25,14.25,14.25,0.0,35.0,66.25,0.0,8.0,31.0,2.0,5.0
2023-05-31 09:00:00,12.75,13.5,13.5,13.5,0.0,35.8,63.75,0.0,9.0,31.0,2.0,5.0
2023-05-31 10:00:00,10.75,11.5,11.5,11.5,0.0,36.65,61.5,1.0,10.0,31.0,2.0,5.0
2023-05-31 11:00:00,10.75,11.5,11.5,11.5,0.0,36.9,60.75,0.0,11.0,31.0,2.0,5.0
2023-05-31 12:00:00,10.75,11.5,11.5,11.5,0.0,37.05,60.75,0.0,12.0,31.0,2.0,5.0
2023-05-31 13:00:00,11.0,12.0,12.0,12.0,0.0,37.22,60.0,0.0,13.0,31.0,2.0,5.0
2023-05-31 14:00:00,11.75,12.25,12.25,12.25,0.0,37.15,60.0,0.0,14.0,31.0,2.0,5.0
2023-05-31 15:00:00,12.25,13.25,13.25,13.25,0.0,36.45,61.75,0.0,15.0,31.0,2.0,5.0
2023-05-31 16:00:00,13.0,13.75,13.75,13.75,0.0,36.28,61.5,2.0,16.0,31.0,2.0,5.0
2023-05-31 17:00:00,11.5,11.75,11.75,11.75,0.0,37.15,59.75,4.0,17.0,31.0,2.0,5.0
2023-05-31 18:00:00,11.0,11.5,11.5,11.5,0.0,36.8,60.5,4.0,18.0,31.0,2.0,5.0
2023-05-31 19:00:00,9.25,10.0,10.0,10.0,0.0,36.5,61.5,4.0,19.0,31.0,2.0,5.0
2023-05-31 20:00:00,8.75,9.25,9.25,9.25,0.0,36.22,62.0,4.0,20.0,31.0,2.0,5.0
2023-05-31 21:00:00,8.5,9.0,9.0,9.0,0.0,36.0,62.0,4.0,21.0,31.0,2.0,5.0
2023-05-31 22:00:00,8.5,9.0,9.0,9.0,0.0,35.85,62.25,4.0,22.0,31.0,2.0,5.0
2023-05-31 23:00:00,9.0,9.0,9.0,9.0,0.0,35.75,62.0,4.0,23.0,31.0,2.0,5.0
2023-06-01 00:00:00,8.25,9.0,9.0,9.0,0.0,35.65,61.75,4.0,0.0,1.0,3.0,6.0
2023-06-01 01:00:00,8.0,9.0,9.0,9.0,0.0,35.62,61.0,4.0,1.0,1.0,3.0,6.0
2023-06-01 02:00:00,8.0,9.0,9.0,9.0,0.0,35.58,61.5,4.0,2.0,1.0,3.0,6.0
2023-06-01 03:00:00,9.0,9.0,9.25,9.25,0.0,35.55,62.0,4.0,3.0,1.0,3.0,6.0
2023-06-01 04:00:00,8.75,9.25,9.25,9.25,0.0,35.42,62.25,4.0,4.0,1.0,3.0,6.0
2023-06-01 05:00:00,9.5,10.0,10.0,10.25,0.0,35.33,62.0,4.0,5.0,1.0,3.0,6.0
2023-06-01 06:00:00,12.25,12.75,13.0,13.0,0.0,35.48,62.5,4.0,6.0,1.0,3.0,6.0
2023-06-01 07:00:00,11.0,12.0,12.0,12.0,0.0,35.95,61.75,4.0,7.0,1.0,3.0,6.0
2023-06-01 08:00:00,13.0,13.75,13.75,13.75,0.0,34.83,65.0,0.0,8.0,1.0,3.0,6.0
2023-06-01 09:00:00,11.67,12.33,12.33,12.33,0.0,35.2,64.67,3.0,9.0,1.0,3.0,6.0
2023-06-01 10:00:00,11.75,12.5,12.5,12.5,0.0,35.67,62.75,2.0,10.0,1.0,3.0,6.0
2023-06-01 11:00:00,10.75,11.75,11.75,11.75,0.0,36.22,61.0,0.0,11.0,1.0,3.0,6.0
2023-06-01 12:00:00,9.25,10.0,10.0,10.0,0.0,36.48,59.25,0.0,12.0,1.0,3.0,6.0
2023-06-01 13:00:00,8.5,8.75,8.75,8.75,0.0,36.48,59.75,0.0,13.0,1.0,3.0,6.0
2023-06-01 14:00:00,8.0,8.5,8.5,8.5,0.0,36.48,59.5,0.0,14.0,1.0,3.0,6.0
2023-06-01 15:00:00,8.67,9.33,9.33,9.33,0.0,36.03,61.67,0.33,15.0,1.0,3.0,6.0
2023-06-01 16:00:00,8.25,8.75,9.0,9.0,0.0,36.78,59.75,4.25,16.0,1.0,3.0,6.0
2023-06-01 17:00:00,8.5,8.5,8.75,8.75,0.0,36.65,60.5,4.0,17.0,1.0,3.0,6.0
2023-06-01 18:00:00,8.75,9.25,9.25,9.25,0.0,36.17,61.75,4.0,18.0,1.0,3.0,6.0
2023-06-01 19:00:00,6.5,7.25,7.25,7.25,0.0,35.92,62.75,4.0,19.0,1.0,3.0,6.0
2023-06-01 20:00:00,6.0,6.0,6.0,6.0,0.0,35.83,63.0,4.0,20.0,1.0,3.0,6.0
2023-06-01 21:00:00,6.0,6.25,6.25,6.5,0.0,35.72,63.25,4.0,21.0,1.0,3.0,6.0
2023-06-01 22:00:00,6.0,7.0,7.0,7.0,0.0,35.55,61.75,4.0,22.0,1.0,3.0,6.0
2023-06-01 23:00:00,6.0,7.0,7.0,7.0,0.0,35.42,62.75,4.0,23.0,1.0,3.0,6.0
2023-06-02 00:00:00,6.75,7.25,7.25,7.25,0.0,35.33,63.25,4.0,0.0,2.0,4.0,6.0
2023-06-02 01:00:00,8.0,8.75,8.75,8.75,0.0,35.25,64.25,4.0,1.0,2.0,4.0,6.0
2023-06-02 02:00:00,8.5,9.0,9.0,9.0,0.0,35.3,65.0,4.0,2.0,2.0,4.0,6.0
2023-06-02 03:00:00,8.5,9.0,9.0,9.0,0.0,35.28,65.0,4.0,3.0,2.0,4.0,6.0
2023-06-02 04:00:00,9.0,9.25,9.25,9.25,0.0,35.22,65.0,4.0,4.0,2.0,4.0,6.0
2023-06-02 05:00:00,9.5,10.5,10.5,10.5,0.0,35.2,64.75,4.0,5.0,2.0,4.0,6.0
2023-06-02 06:00:00,13.0,13.75,13.75,13.75,0.0,35.4,64.5,4.0,6.0,2.0,4.0,6.0
2023-06-02 07:00:00,13.0,14.5,15.25,15.75,0.0,34.65,66.25,0.0,7.0,2.0,4.0,6.0
2023-06-02 08:00:00,14.0,15.0,15.0,15.0,0.0,35.08,65.25,0.0,8.0,2.0,4.0,6.0
2023-06-02 09:00:00,11.25,12.25,12.25,12.25,0.0,35.92,63.0,0.0,9.0,2.0,4.0,6.0
2023-06-02 10:00:00,10.5,11.25,11.25,11.25,0.0,36.67,61.0,0.0,10.0,2.0,4.0,6.0
2023-06-02 11:00:00,10.5,11.25,11.25,11.25,0.0,37.12,59.0,0.0,11.0,2.0,4.0,6.0
2023-06-02 12:00:00,10.0,10.5,10.5,10.5,0.0,36.95,60.25,0.0,12.0,2.0,4.0,6.0
2023-06-02 13:00:00,8.25,9.0,9.0,9.0,0.0,36.62,61.25,1.0,13.0,2.0,4.0,6.0
2023-06-02 14:00:00,9.0,10.0,10.0,10.0,0.0,36.37,62.0,0.0,14.0,2.0,4.0,6.0
2023-06-02 15:00:00,9.0,9.33,9.33,9.33,0.0,36.2,62.33,2.0,15.0,2.0,4.0,6.0
2023-06-02 16:00:00,10.75,11.75,11.75,11.75,0.0,37.1,59.5,5.0,16.0,2.0,4.0,6.0
2023-06-02 17:00:00,10.75,11.5,11.5,11.5,0.0,37.0,60.25,4.0,17.0,2.0,4.0,6.0
2023-06-02 18:00:00,9.0,9.5,9.5,9.5,0.0,36.48,61.25,4.0,18.0,2.0,4.0,6.0
2023-06-02 19:00:00,8.0,8.5,8.5,8.5,0.0,36.08,62.5,4.0,19.0,2.0,4.0,6.0
2023-06-02 20:00:00,6.75,7.5,7.5,7.5,0.0,35.98,63.0,4.0,20.0,2.0,4.0,6.0
2023-06-02 21:00:00,5.5,6.25,6.5,6.5,0.0,35.85,63.0,4.0,21.0,2.0,4.0,6.0
2023-06-02 22:00:00,5.25,5.75,6.0,6.0,0.0,35.75,63.75,4.0,22.0,2.0,4.0,6.0
2023-06-02 23:00:00,5.0,5.25,5.25,5.25,0.0,35.6,64.0,4.0,23.0,2.0,4.0,6.0
2023-06-03 00:00:00,5.0,5.0,5.0,5.0,0.0,35.5,64.0,4.0,0.0,3.0,5.0,6.0
2023-06-03 01:00:00,5.0,5.25,5.25,5.25,0.0,35.42,64.0,4.0,1.0,3.0,5.0,6.0
2023-06-03 02:00:00,5.25,6.0,6.0,6.0,0.0,35.4,64.0,4.0,2.0,3.0,5.0,6.0
2023-06-03 03:00:00,5.0,6.0,6.0,6.0,0.0,35.3,64.0,4.0,3.0,3.0,5.0,6.0
2023-06-03 04:00:00,6.0,6.25,6.5,6.5,0.0,35.33,64.0,4.0,4.0,3.0,5.0,6.0
2023-06-03 05:00:00,6.0,6.0,6.5,6.5,0.0,35.3,64.75,4.0,5.0,3.0,5.0,6.0
2023-06-03 06:00:00,7.5,8.0,8.0,8.0,0.0,35.45,64.5,4.0,6.0,3.0,5.0,6.0
2023-06-03 07:00:00,8.25,9.0,9.0,9.25,0.0,35.83,63.75,4.0,7.0,3.0,5.0,6.0
2023-06-03 08:00:00,9.25,10.0,10.0,10.0,0.0,36.55,62.25,2.0,8.0,3.0,5.0,6.0
2023-06-03 09:00:00,9.3,10.05,10.05,10.05,0.0,36.53,61.75,1.2,9.0,3.0,5.0,6.0
2023-06-03 10:00:00,8.5,9.25,9.25,9.25,0.0,36.08,63.75,0.0,10.0,3.0,5.0,6.0
2023-06-03 11:00:00,9.5,10.25,10.25,10.5,0.0,36.55,62.25,0.0,11.0,3.0,5.0,6.0
2023-06-03 12:00:00,8.5,9.25,9.25,9.25,0.0,36.9,61.5,0.0,12.0,3.0,5.0,6.0
2023-06-03 13:00:00,7.25,7.5,7.5,7.5,0.0,36.67,62.5,2.0,13.0,3.0,5.0,6.0
2023-06-03 14:00:00,6.5,7.0,7.25,7.25,0.0,36.85,62.25,2.0,14.0,3.0,5.0,6.0
2023-06-03 15:00:00,7.25,7.5,7.5,7.5,0.0,37.88,59.0,4.0,15.0,3.0,5.0,6.0
2023-06-03 16:00:00,6.25,7.0,7.0,7.0,0.0,37.4,59.75,4.0,16.0,3.0,5.0,6.0
2023-06-03 17:00:00,6.5,6.5,6.5,6.5,0.0,36.8,61.25,4.0,17.0,3.0,5.0,6.0
2023-06-03 18:00:00,6.0,6.25,6.5,6.75,0.0,36.35,62.25,4.0,18.0,3.0,5.0,6.0
2023-06-03 19:00:00,5.5,6.25,6.25,6.25,0.0,36.02,63.0,4.0,19.0,3.0,5.0,6.0
2023-06-03 20:00:00,5.0,5.75,5.75,5.75,0.0,35.88,63.25,4.0,20.0,3.0,5.0,6.0
2023-06-03 21:00:00,4.75,5.0,5.25,5.5,0.0,35.72,64.0,4.0,21.0,3.0,5.0,6.0
2023-06-03 22:00:00,4.5,5.0,5.0,5.25,0.0,35.7,64.0,4.0,22.0,3.0,5.0,6.0
2023-06-03 23:00:00,4.0,5.0,5.0,5.5,0.0,35.62,63.75,4.0,23.0,3.0,5.0,6.0
2023-06-04 00:00:00,4.0,5.0,5.0,5.0,0.0,35.48,63.5,4.0,0.0,4.0,6.0,6.0
2023-06-04 01:00:00,4.0,4.0,5.0,5.0,0.0,35.38,64.0,4.0,1.0,4.0,6.0,6.0
2023-06-04 02:00:00,4.0,4.5,5.0,5.0,0.0,35.3,64.0,4.0,2.0,4.0,6.0,6.0
2023-06-04 03:00:00,4.0,5.0,5.0,5.0,0.0,35.33,64.0,4.0,3.0,4.0,6.0,6.0
2023-06-04 04:00:00,4.75,5.25,5.5,5.75,0.0,35.25,64.0,4.0,4.0,4.0,6.0,6.0
2023-06-04 05:00:00,6.0,6.75,6.75,6.75,0.0,35.22,64.0,4.0,5.0,4.0,6.0,6.0
2023-06-04 06:00:00,7.0,7.25,7.25,7.25,0.0,35.33,64.0,4.0,6.0,4.0,6.0,6.0
2023-06-04 07:00:00,7.75,8.25,8.25,8.25,0.0,35.8,63.0,4.0,7.0,4.0,6.0,6.0
2023-06-04 08:00:00,8.0,8.5,8.5,8.5,0.0,36.7,61.0,4.0,8.0,4.0,6.0,6.0
2023-06-04 09:00:00,7.0,7.5,7.5,7.5,0.0,37.42,58.75,4.0,9.0,4.0,6.0,6.0
2023-06-04 10:00:00,7.0,7.25,7.25,7.25,0.0,38.1,57.25,4.0,10.0,4.0,6.0,6.0
2023-06-04 11:00:00,8.25,8.75,9.0,9.0,0.0,38.58,57.5,4.0,11.0,4.0,6.0,6.0
2023-06-04 12:00:00,9.5,9.5,9.5,9.5,0.0,39.15,56.25,4.0,12.0,4.0,6.0,6.0
2023-06-04 13:00:00,10.0,10.75,10.75,10.75,0.0,39.4,54.75,4.0,13.0,4.0,6.0,6.0
2023-06-04 14:00:00,7.0,7.25,7.5,7.5,0.0,39.02,56.5,4.0,14.0,4.0,6.0,6.0
2023-06-04 15:00:00,8.0,8.75,8.75,8.75,0.0,38.5,57.25,4.0,15.0,4.0,6.0,6.0
2023-06-04 16:00:00,8.25,8.25,8.25,8.25,0.0,37.83,58.5,4.0,16.0,4.0,6.0,6.0
2023-06-04 17:00:00,9.0,9.5,9.5,9.75,0.0,37.0,60.0,4.0,17.0,4.0,6.0,6.0
2023-06-04 18:00:00,9.25,9.75,10.0,10.0,0.0,36.25,61.75,4.0,18.0,4.0,6.0,6.0
2023-06-04 19:00:00,10.75,11.25,11.25,11.25,0.0,35.9,62.75,4.0,19.0,4.0,6.0,6.0
2023-06-04 20:00:00,8.25,9.0,9.0,9.0,0.0,35.85,62.25,4.0,20.0,4.0,6.0,6.0
2023-06-04 21:00:00,8.25,8.75,9.0,9.0,0.0,35.8,62.0,4.0,21.0,4.0,6.0,6.0
2023-06-04 22:00:00,7.25,7.75,7.75,7.75,0.0,35.72,62.0,4.0,22.0,4.0,6.0,6.0
2023-06-04 23:00:00,6.5,7.0,7.0,7.25,0.0,35.75,62.0,4.0,23.0,4.0,6.0,6.0
2023-06-05 00:00:00,6.0,6.5,6.5,6.5,0.0,35.58,62.0,4.0,0.0,5.0,0.0,6.0
2023-06-05 01:00:00,6.0,6.0,6.0,6.25,0.0,35.4,63.0,4.0,1.0,5.0,0.0,6.0
2023-06-05 02:00:00,6.0,6.25,6.25,6.25,0.0,35.33,63.0,4.0,2.0,5.0,0.0,6.0
2023-06-05 03:00:00,5.75,6.25,6.25,6.25,0.0,35.22,63.25,4.0,3.0,5.0,0.0,6.0
2023-06-05 04:00:00,6.0,6.25,6.25,6.25,0.0,35.15,63.75,4.0,4.0,5.0,0.0,6.0
2023-06-05 05:00:00,6.5,7.0,7.25,7.25,0.0,35.05,63.5,4.0,5.0,5.0,0.0,6.0
2023-06-05 06:00:00,7.0,7.25,7.25,7.25,0.0,35.05,64.0,4.0,6.0,5.0,0.0,6.0
2023-06-05 07:00:00,8.75,9.5,9.75,10.0,0.0,35.2,63.75,2.0,7.0,5.0,0.0,6.0
2023-06-05 08:00:00,8.5,9.5,9.5,9.5,0.0,34.4,67.25,0.0,8.0,5.0,0.0,6.0
2023-06-05 09:00:00,9.0,9.75,9.75,9.75,0.0,35.12,65.0,2.0,9.0,5.0,0.0,6.0
2023-06-05 10:00:00,9.0,9.75,9.75,9.75,0.0,35.85,63.75,0.0,10.0,5.0,0.0,6.0
2023-06-05 11:00:00,7.75,8.0,8.0,8.0,0.0,36.5,61.0,0.25,11.0,5.0,0.0,6.0
2023-06-05 12:00:00,7.25,7.25,7.25,7.5,0.0,36.7,60.0,0.0,12.0,5.0,0.0,6.0
2023-06-05 13:00:00,7.5,8.0,8.0,8.0,0.0,37.08,58.25,0.0,13.0,5.0,0.0,6.0
2023-06-05 14:00:00,6.5,6.75,6.75,6.75,0.0,36.42,61.5,0.0,14.0,5.0,0.0,6.0
2023-06-05 15:00:00,5.5,6.0,6.0,6.0,0.0,35.8,63.25,1.0,15.0,5.0,0.0,6.0
2023-06-05 16:00:00,11.5,12.25,12.25,12.25,0.0,36.78,60.5,4.0,16.0,5.0,0.0,6.0
2023-06-05 17:00:00,9.75,10.25,10.75,10.75,0.0,36.62,61.0,4.0,17.0,5.0,0.0,6.0
2023-06-05 18:00:00,6.5,7.25,7.5,7.5,0.0,36.0,62.25,4.0,18.0,5.0,0.0,6.0
2023-06-05 19:00:00,5.0,5.75,6.25,6.25,0.0,35.65,63.25,4.0,19.0,5.0,0.0,6.0
2023-06-05 20:00:00,4.25,4.75,5.25,5.5,0.0,35.5,63.25,4.0,20.0,5.0,0.0,6.0
2023-06-05 21:00:00,3.0,4.0,5.0,5.25,0.0,35.58,63.0,4.0,21.0,5.0,0.0,6.0
2023-06-05 22:00:00,2.75,4.0,5.0,5.5,0.0,35.52,63.75,4.0,22.0,5.0,0.0,6.0
2023-06-05 23:00:00,2.0,4.0,5.25,6.0,0.0,35.55,63.5,4.0,23.0,5.0,0.0,6.0
2023-06-06 00:00:00,4.75,6.0,6.75,6.75,0.0,34.45,61.0,4.0,0.0,6.0,1.0,6.0
2023-06-06 01:00:00,6.25,6.5,7.25,7.25,0.0,33.48,66.75,4.0,1.0,6.0,1.0,6.0
2023-06-06 02:00:00,4.0,5.33,5.67,5.67,0.0,33.93,69.67,4.33,2.0,6.0,1.0,6.0
2023-06-06 03:00:00,3.75,5.0,5.75,6.5,0.0,34.55,70.0,4.0,3.0,6.0,1.0,6.0
2023-06-06 04:00:00,5.0,6.0,6.25,6.5,0.0,34.6,70.0,4.0,4.0,6.0,1.0,6.0
2023-06-06 05:00:00,5.5,6.25,7.0,7.0,0.0,34.52,69.25,4.0,5.0,6.0,1.0,6.0
2023-06-06 06:00:00,7.5,8.0,8.0,8.0,0.0,34.83,68.75,4.0,6.0,6.0,1.0,6.0
2023-06-06 07:00:00,8.33,9.0,9.0,9.0,0.0,35.53,68.0,4.0,7.0,6.0,1.0,6.0
2023-06-06 08:00:00,10.75,11.25,11.25,11.5,0.0,34.67,70.25,0.25,8.0,6.0,1.0,6.0
2023-06-06 09:00:00,15.5,16.25,16.25,16.5,0.0,34.5,69.0,0.0,9.0,6.0,1.0,6.0
2023-06-06 10:00:00,11.0,11.75,11.75,11.75,0.0,34.9,67.0,0.0,10.0,6.0,1.0,6.0
2023-06-06 11:00:00,10.0,12.0,13.0,13.5,0.0,35.5,65.5,0.0,11.0,6.0,1.0,6.0
2023-06-06 12:00:00,7.5,7.75,7.75,7.75,0.0,35.92,63.25,0.0,12.0,6.0,1.0,6.0
2023-06-06 13:00:00,7.75,8.0,8.0,8.0,0.0,35.92,62.75,0.0,13.0,6.0,1.0,6.0
2023-06-06 14:00:00,6.5,7.5,7.5,7.5,0.0,35.88,63.25,0.0,14.0,6.0,1.0,6.0
2023-06-06 15:00:00,6.0,6.25,6.25,6.25,0.0,35.35,63.0,0.0,15.0,6.0,1.0,6.0
2023-06-06 16:00:00,4.75,5.0,5.0,5.0,0.0,35.17,64.5,2.0,16.0,6.0,1.0,6.0
2023-06-06 17:00:00,5.0,5.0,5.0,5.0,0.0,36.22,61.25,4.0,17.0,6.0,1.0,6.0
2023-06-06 18:00:00,4.0,4.75,5.0,5.0,0.0,35.67,63.5,4.0,18.0,6.0,1.0,6.0
2023-06-06 19:00:00,4.0,5.0,5.0,5.0,0.0,35.35,64.0,4.0,19.0,6.0,1.0,6.0
2023-06-06 20:00:00,3.75,4.0,4.25,4.75,0.0,35.22,64.25,4.0,20.0,6.0,1.0,6.0
2023-06-06 21:00:00,3.0,4.0,5.0,5.0,0.0,35.18,65.0,4.0,21.0,6.0,1.0,6.0
2023-06-06 22:00:00,2.0,4.0,5.25,5.75,0.0,35.05,65.0,4.0,22.0,6.0,1.0,6.0
2023-06-06 23:00:00,2.0,4.0,5.5,6.0,0.0,35.05,65.0,4.0,23.0,6.0,1.0,6.0
2023-06-07 00:00:00,2.5,4.0,5.5,6.0,0.0,35.02,65.75,4.0,0.0,7.0,2.0,6.0
2023-06-07 01:00:00,3.0,4.75,6.0,7.0,0.0,34.95,66.5,4.25,1.0,7.0,2.0,6.0
2023-06-07 02:00:00,3.0,5.0,6.0,6.75,0.0,34.88,67.0,4.0,2.0,7.0,2.0,6.0
2023-06-07 03:00:00,3.0,4.75,6.25,6.75,0.0,34.92,67.0,4.0,3.0,7.0,2.0,6.0
2023-06-07 04:00:00,3.0,5.0,6.25,7.25,0.0,34.9,67.5,4.0,4.0,7.0,2.0,6.0
2023-06-07 05:00:00,3.0,5.0,6.25,6.75,0.0,34.83,67.75,4.0,5.0,7.0,2.0,6.0
2023-06-07 06:00:00,4.0,5.75,6.75,7.25,0.0,34.92,67.0,4.0,6.0,7.0,2.0,6.0
2023-06-07 07:00:00,6.25,7.25,8.25,8.5,0.0,35.08,66.75,3.0,7.0,7.0,2.0,6.0
2023-06-07 08:00:00,6.0,7.67,8.67,9.33,0.0,33.53,71.33,0.33,8.0,7.0,2.0,6.0
2023-06-07 09:00:00,8.0,8.5,9.25,9.25,0.0,33.8,71.0,0.0,9.0,7.0,2.0,6.0
2023-06-07 10:00:00,6.0,6.75,7.25,7.25,0.0,34.25,70.25,0.25,10.0,7.0,2.0,6.0
2023-06-07 11:00:00,5.25,5.75,5.75,6.25,0.0,34.65,68.0,0.0,11.0,7.0,2.0,6.0
2023-06-07 12:00:00,4.75,5.0,5.75,5.75,0.0,34.88,67.25,0.0,12.0,7.0,2.0,6.0
2023-06-07 13:00:00,3.75,4.0,4.25,4.25,0.0,35.08,65.0,0.0,13.0,7.0,2.0,6.0
2023-06-07 14:00:00,3.25,4.5,4.75,5.25,0.0,35.83,65.0,0.0,14.0,7.0,2.0,6.0
2023-06-07 15:00:00,4.0,5.25,6.0,6.5,0.0,35.4,66.25,0.0,15.0,7.0,2.0,6.0
2023-06-07 16:00:00,3.75,5.0,5.75,6.25,0.0,36.25,63.75,4.0,16.0,7.0,2.0,6.0
2023-06-07 17:00:00,4.75,5.75,6.25,7.0,0.0,36.05,63.75,4.0,17.0,7.0,2.0,6.0
2023-06-07 18:00:00,6.0,7.5,8.25,8.75,0.0,35.65,65.0,4.0,18.0,7.0,2.0,6.0
2023-06-07 19:00:00,4.0,5.5,6.75,7.5,0.0,35.25,66.0,4.0,19.0,7.0,2.0,6.0
2023-06-07 20:00:00,4.0,6.25,7.75,8.5,0.0,35.25,66.25,4.0,20.0,7.0,2.0,6.0
2023-06-07 21:00:00,4.0,6.75,9.0,10.0,0.0,35.33,67.0,4.0,21.0,7.0,2.0,6.0
2023-06-07 22:00:00,3.5,6.75,9.25,10.5,0.0,35.4,66.25,4.0,22.0,7.0,2.0,6.0
2023-06-07 23:00:00,3.75,7.0,9.75,11.0,0.0,35.38,67.5,4.0,23.0,7.0,2.0,6.0
2023-06-08 00:00:00,7.75,12.25,15.25,17.0,0.0,35.45,67.0,4.0,0.0,8.0,3.0,6.0
2023-06-08 01:00:00,2.75,4.0,5.5,6.0,0.0,35.4,64.25,4.0,1.0,8.0,3.0,6.0
2023-06-08 02:00:00,2.5,4.25,5.5,6.0,0.0,35.2,64.75,4.0,2.0,8.0,3.0,6.0
2023-06-08 03:00:00,2.75,4.75,6.25,7.0,0.0,35.25,64.0,4.0,3.0,8.0,3.0,6.0
2023-06-08 04:00:00,2.0,3.0,3.0,3.25,0.0,35.25,63.0,4.0,4.0,8.0,3.0,6.0
2023-06-08 05:00:00,2.0,2.25,2.75,3.0,0.0,35.2,62.25,4.0,5.0,8.0,3.0,6.0
2023-06-08 06:00:00,5.25,6.0,6.5,6.75,0.0,35.2,64.5,4.0,6.0,8.0,3.0,6.0
2023-06-08 07:00:00,5.9,7.03,7.73,8.22,0.0,34.17,68.12,1.47,7.0,8.0,3.0,6.0
2023-06-08 08:00:00,6.75,7.75,8.0,8.5,0.0,33.88,67.75,0.0,8.0,8.0,3.0,6.0
2023-06-08 09:00:00,5.75,6.75,6.75,7.5,0.0,34.42,67.75,0.0,9.0,8.0,3.0,6.0
2023-06-08 10:00:00,4.5,6.0,6.75,7.5,0.0,35.0,66.25,0.0,10.0,8.0,3.0,6.0
2023-06-08 11:00:00,5.25,6.25,6.5,6.75,0.0,35.5,65.0,0.0,11.0,8.0,3.0,6.0
2023-06-08 12:00:00,5.0,6.0,6.5,6.5,0.0,35.95,63.0,0.0,12.0,8.0,3.0,6.0
2023-06-08 13:00:00,3.25,4.0,4.75,5.0,0.0,35.7,62.5,0.0,13.0,8.0,3.0,6.0
2023-06-08 14:00:00,2.75,4.0,4.25,5.0,0.0,35.65,62.0,0.0,14.0,8.0,3.0,6.0
2023-06-08 15:00:00,3.5,4.5,5.25,5.5,0.0,35.45,62.75,0.0,15.0,8.0,3.0,6.0
2023-06-08 16:00:00,3.75,4.75,5.75,5.75,0.0,34.98,64.25,0.0,16.0,8.0,3.0,6.0
2023-06-08 17:00:00,3.75,5.25,6.0,6.0,0.0,34.1,67.25,0.0,17.0,8.0,3.0,6.0
2023-06-08 18:00:00,3.75,4.75,5.5,6.0,0.0,33.52,68.5,0.0,18.0,8.0,3.0,6.0
2023-06-08 19:00:00,3.25,4.75,5.75,6.25,0.0,33.18,70.25,0.0,19.0,8.0,3.0,6.0
2023-06-08 20:00:00,3.0,5.0,6.0,6.75,0.0,32.95,71.75,0.0,20.0,8.0,3.0,6.0
2023-06-08 21:00:00,3.0,5.0,6.75,7.5,0.0,32.85,72.25,0.0,21.0,8.0,3.0,6.0
2023-06-08 22:00:00,3.0,5.25,7.25,8.25,0.0,32.7,73.25,0.0,22.0,8.0,3.0,6.0
2023-06-08 23:00:00,3.0,5.0,7.0,8.0,0.0,32.58,73.5,0.0,23.0,8.0,3.0,6.0
2023-06-09 00:00:00,3.0,5.25,7.0,7.5,0.0,32.58,72.5,0.0,0.0,9.0,4.0,6.0
2023-06-09 01:00:00,3.25,5.25,6.5,7.25,0.0,32.68,72.75,0.0,1.0,9.0,4.0,6.0
2023-06-09 02:00:00,3.0,4.5,5.75,6.25,0.0,32.68,72.25,0.0,2.0,9.0,4.0,6.0
2023-06-09 03:00:00,3.0,4.0,4.5,4.75,0.0,32.7,69.75,0.0,3.0,9.0,4.0,6.0
2023-06-09 04:00:00,3.25,3.75,4.25,4.25,0.0,32.7,68.75,0.0,4.0,9.0,4.0,6.0
2023-06-09 05:00:00,3.25,4.0,4.5,5.0,0.0,32.7,69.5,0.0,5.0,9.0,4.0,6.0
2023-06-09 06:00:00,4.75,6.5,7.75,8.5,0.0,32.75,71.5,0.0,6.0,9.0,4.0,6.0
2023-06-09 07:00:00,5.25,6.5,7.25,8.0,0.0,33.17,70.25,0.0,7.0,9.0,4.0,6.0
2023-06-09 08:00:00,5.25,7.0,8.25,9.0,0.0,34.3,67.25,0.0,8.0,9.0,4.0,6.0
2023-06-09 09:00:00,5.25,7.0,8.0,8.75,0.0,35.25,65.0,0.0,9.0,9.0,4.0,6.0
2023-06-09 10:00:00,4.75,5.75,6.75,6.75,0.0,35.78,63.5,0.0,10.0,9.0,4.0,6.0
2023-06-09 11:00:00,3.75,4.5,5.25,5.5,0.0,36.2,61.25,0.0,11.0,9.0,4.0,6.0
2023-06-09 12:00:00,3.5,4.5,5.25,5.25,0.0,36.75,59.75,0.0,12.0,9.0,4.0,6.0
2023-06-09 13:00:00,3.0,4.0,4.75,5.25,0.0,36.83,59.75,0.0,13.0,9.0,4.0,6.0
2023-06-09 14:00:00,3.75,4.5,4.75,5.25,0.0,36.92,57.25,0.0,14.0,9.0,4.0,6.0
2023-06-09 15:00:00,3.25,4.5,5.25,5.5,4.0,36.15,61.25,4.0,15.0,9.0,4.0,6.0
2023-06-09 16:00:00,3.5,4.75,5.5,6.0,0.0,36.4,61.0,4.0,16.0,9.0,4.0,6.0
2023-06-09 17:00:00,4.5,5.5,6.0,6.5,0.0,36.33,61.5,4.0,17.0,9.0,4.0,6.0
2023-06-09 18:00:00,3.75,5.0,6.0,6.0,0.0,35.58,62.75,4.25,18.0,9.0,4.0,6.0
