timestamp_index,index,pm25,Temperature (Celsius)
2023-06-26 19:00:00,1459,5.5,35.17
2023-06-26 20:00:00,1460,5.25,34.95
2023-06-26 21:00:00,1461,5.25,34.88
2023-06-26 22:00:00,1462,5.0,34.65
2023-06-26 23:00:00,1463,5.0,34.45
2023-06-27 00:00:00,1464,4.75,34.55
2023-06-27 01:00:00,1465,5.0,34.5
2023-06-27 02:00:00,1466,5.25,34.48
2023-06-27 03:00:00,1467,5.25,34.5
2023-06-27 04:00:00,1468,5.0,34.48
2023-06-27 05:00:00,1469,5.5,34.3
2023-06-27 06:00:00,1470,6.5,34.35
2023-06-27 07:00:00,1471,7.5,34.88
2023-06-27 08:00:00,1472,8.0,34.05
2023-06-27 09:00:00,1473,12.125,33.9
2023-06-27 10:00:00,1474,16.25,34.83
2023-06-27 11:00:00,1475,6.5,35.17
2023-06-27 12:00:00,1476,6.0,35.7
2023-06-27 13:00:00,1477,5.25,35.72
2023-06-27 14:00:00,1478,8.0,35.62
2023-06-27 15:00:00,1479,16.25,35.22
2023-06-27 16:00:00,1480,6.5,35.45
2023-06-27 17:00:00,1481,5.75,35.92
2023-06-27 18:00:00,1482,5.75,35.83
2023-06-27 19:00:00,1483,3.5,36.1
2023-06-27 20:00:00,1484,3.0,36.28
2023-06-27 21:00:00,1485,3.75,35.88
2023-06-27 22:00:00,1486,3.5,35.42
2023-06-27 23:00:00,1487,3.25,35.1
2023-06-28 00:00:00,1488,3.0,34.72
2023-06-28 01:00:00,1489,3.0,34.48
2023-06-28 02:00:00,1490,3.0,34.28
2023-06-28 03:00:00,1491,3.0,34.22
2023-06-28 04:00:00,1492,2.75,34.05
2023-06-28 05:00:00,1493,2.25,33.9
2023-06-28 06:00:00,1494,6.0,34.08
2023-06-28 07:00:00,1495,5.75,34.38
2023-06-28 08:00:00,1496,4.75,33.88
2023-06-28 09:00:00,1497,3.5,34.75
2023-06-28 10:00:00,1498,5.0,35.62
2023-06-28 11:00:00,1499,3.0,36.48
2023-06-28 12:00:00,1500,3.0,37.02
2023-06-28 13:00:00,1501,3.0,36.83
2023-06-28 14:00:00,1502,3.0,36.52
2023-06-28 15:00:00,1503,3.75,36.0
2023-06-28 16:00:00,1504,4.25,36.38
2023-06-28 17:00:00,1505,4.5,36.62
2023-06-28 18:00:00,1506,5.25,35.92
2023-06-28 19:00:00,1507,5.5,35.58
2023-06-28 20:00:00,1508,5.0,35.17
2023-06-28 21:00:00,1509,5.0,35.02
2023-06-28 22:00:00,1510,4.5,34.9
2023-06-28 23:00:00,1511,5.0,34.78
2023-06-29 00:00:00,1512,6.0,34.6
2023-06-29 01:00:00,1513,5.0,34.52
2023-06-29 02:00:00,1514,5.0,34.52
2023-06-29 03:00:00,1515,5.0,34.5
2023-06-29 04:00:00,1516,5.0,34.35
2023-06-29 05:00:00,1517,4.5,34.2
2023-06-29 06:00:00,1518,5.0,34.25
2023-06-29 07:00:00,1519,7.5,34.83
2023-06-29 08:00:00,1520,7.25,35.78
2023-06-29 09:00:00,1521,8.0,36.7
2023-06-29 10:00:00,1522,7.5,37.2
2023-06-29 11:00:00,1523,14.125,37.6
2023-06-29 12:00:00,1524,20.75,38.02
2023-06-29 13:00:00,1525,10.75,38.17
2023-06-29 14:00:00,1526,7.75,38.25
2023-06-29 15:00:00,1527,4.75,37.52
2023-06-29 16:00:00,1528,4.5,36.33
2023-06-29 17:00:00,1529,8.75,36.1
2023-06-29 18:00:00,1530,14.25,35.58
2023-06-29 19:00:00,1531,5.5,34.95
2023-06-29 20:00:00,1532,6.25,33.5
2023-06-29 21:00:00,1533,10.25,33.28
2023-06-29 22:00:00,1534,7.0,33.5
2023-06-29 23:00:00,1535,5.75,33.72
2023-06-30 00:00:00,1536,5.25,33.72
2023-06-30 01:00:00,1537,5.0,33.88
2023-06-30 02:00:00,1538,5.25,33.9
2023-06-30 03:00:00,1539,5.75,34.0
2023-06-30 04:00:00,1540,6.0,34.0
2023-06-30 05:00:00,1541,6.25,34.08
2023-06-30 06:00:00,1542,7.5,34.25
2023-06-30 07:00:00,1543,7.75,34.6
2023-06-30 08:00:00,1544,9.0,33.45
2023-06-30 09:00:00,1545,8.5,33.6
2023-06-30 10:00:00,1546,8.5,34.38
2023-06-30 11:00:00,1547,8.0,35.1
2023-06-30 12:00:00,1548,7.5,35.62
2023-06-30 13:00:00,1549,6.5,35.65
2023-06-30 14:00:00,1550,6.0,35.98
2023-06-30 15:00:00,1551,5.75,35.52
2023-06-30 16:00:00,1552,6.25,35.88
2023-06-30 17:00:00,1553,6.25,35.95
2023-06-30 18:00:00,1554,6.5,35.48
2023-06-30 19:00:00,1555,6.0,35.08
2023-06-30 20:00:00,1556,5.75,34.75
2023-06-30 21:00:00,1557,6.0,34.67
2023-06-30 22:00:00,1558,6.0,34.45
2023-06-30 23:00:00,1559,6.0,34.45
2023-07-01 00:00:00,1560,6.0,34.4
2023-07-01 01:00:00,1561,7.0,34.3
2023-07-01 02:00:00,1562,7.0,34.22
2023-07-01 03:00:00,1563,7.25,34.2
2023-07-01 04:00:00,1564,7.25,34.3
2023-07-01 05:00:00,1565,8.25,34.3
2023-07-01 06:00:00,1566,8.75,34.38
2023-07-01 07:00:00,1567,10.25,34.92
2023-07-01 08:00:00,1568,9.5,35.78
2023-07-01 09:00:00,1569,9.5,36.67
2023-07-01 10:00:00,1570,8.25,37.3
2023-07-01 11:00:00,1571,11.0,37.62
2023-07-01 12:00:00,1572,9.75,38.35
2023-07-01 13:00:00,1573,7.25,38.48
2023-07-01 14:00:00,1574,6.5,38.2
2023-07-01 15:00:00,1575,7.5,37.52
2023-07-01 16:00:00,1576,8.0,37.02
2023-07-01 17:00:00,1577,7.25,36.38
2023-07-01 18:00:00,1578,6.75,35.7
2023-07-01 19:00:00,1579,6.5,35.17
2023-07-01 20:00:00,1580,6.25,34.95
2023-07-01 21:00:00,1581,6.0,34.85
2023-07-01 22:00:00,1582,6.0,34.88
2023-07-01 23:00:00,1583,6.0,34.75
2023-07-02 00:00:00,1584,6.25,34.65
2023-07-02 01:00:00,1585,6.0,34.52
2023-07-02 02:00:00,1586,7.0,34.45
2023-07-02 03:00:00,1587,7.0,34.4
2023-07-02 04:00:00,1588,7.0,34.4
2023-07-02 05:00:00,1589,7.75,34.4
2023-07-02 06:00:00,1590,8.75,34.55
2023-07-02 07:00:00,1591,11.0,34.75
2023-07-02 08:00:00,1592,16.25,35.38
2023-07-02 09:00:00,1593,13.5,35.85
2023-07-02 10:00:00,1594,11.75,36.4
2023-07-02 11:00:00,1595,10.5,36.6
2023-07-02 12:00:00,1596,10.75,36.5
2023-07-02 13:00:00,1597,9.0,36.33
2023-07-02 14:00:00,1598,8.33,36.43
2023-07-02 15:00:00,1599,7.5,36.02
2023-07-02 16:00:00,1600,7.0,35.92
2023-07-02 17:00:00,1601,8.75,35.75
2023-07-02 18:00:00,1602,8.5,35.5
2023-07-02 19:00:00,1603,7.5,35.22
2023-07-02 20:00:00,1604,6.75,34.92
2023-07-02 21:00:00,1605,6.75,34.62
2023-07-02 22:00:00,1606,6.0,34.5
2023-07-02 23:00:00,1607,6.0,34.42
2023-07-03 00:00:00,1608,6.0,34.45
2023-07-03 01:00:00,1609,6.0,34.4
2023-07-03 02:00:00,1610,6.5,34.55
2023-07-03 03:00:00,1611,6.5,34.6
2023-07-03 04:00:00,1612,5.75,34.75
2023-07-03 05:00:00,1613,7.75,34.92
2023-07-03 06:00:00,1614,20.0,34.95
2023-07-03 07:00:00,1615,18.0,35.25
2023-07-03 08:00:00,1616,16.0,35.48
2023-07-03 09:00:00,1617,10.5,34.92
2023-07-03 10:00:00,1618,12.5,36.2
2023-07-03 11:00:00,1619,10.5,35.98
2023-07-03 12:00:00,1620,6.75,35.9
2023-07-03 13:00:00,1621,4.5,36.22
2023-07-03 14:00:00,1622,9.5,36.1
2023-07-03 15:00:00,1623,6.25,36.02
2023-07-03 16:00:00,1624,5.75,35.83
2023-07-03 17:00:00,1625,5.75,35.7
2023-07-03 18:00:00,1626,7.25,35.58
2023-07-03 19:00:00,1627,4.75,35.35
2023-07-03 20:00:00,1628,4.25,35.7
2023-07-03 21:00:00,1629,2.5,35.7
2023-07-03 22:00:00,1630,2.0,35.48
2023-07-03 23:00:00,1631,1.75,35.28
2023-07-04 00:00:00,1632,2.0,35.08
2023-07-04 01:00:00,1633,2.25,34.9
2023-07-04 02:00:00,1634,4.25,34.72
2023-07-04 03:00:00,1635,5.0,34.48
2023-07-04 04:00:00,1636,5.5,34.22
2023-07-04 05:00:00,1637,6.25,34.22
2023-07-04 06:00:00,1638,8.75,34.3
2023-07-04 07:00:00,1639,14.25,34.62
2023-07-04 08:00:00,1640,9.5,33.95
2023-07-04 09:00:00,1641,7.75,34.5
2023-07-04 10:00:00,1642,6.75,34.5
2023-07-04 11:00:00,1643,6.5,34.7
2023-07-04 12:00:00,1644,6.0,35.08
2023-07-04 13:00:00,1645,5.5,35.58
2023-07-04 14:00:00,1646,5.0,35.33
2023-07-04 15:00:00,1647,5.5,34.95
2023-07-04 16:00:00,1648,5.0,34.67
2023-07-04 17:00:00,1649,5.75,36.22
2023-07-04 18:00:00,1650,6.75,36.05
2023-07-04 19:00:00,1651,6.0,35.78
2023-07-04 20:00:00,1652,5.5,35.55
2023-07-04 21:00:00,1653,5.0,35.33
2023-07-04 22:00:00,1654,5.25,35.12
2023-07-04 23:00:00,1655,5.25,35.08
2023-07-05 00:00:00,1656,6.25,35.0
2023-07-05 01:00:00,1657,5.25,34.83
2023-07-05 02:00:00,1658,4.75,34.7
2023-07-05 03:00:00,1659,5.5,34.58
2023-07-05 04:00:00,1660,7.25,34.42
2023-07-05 05:00:00,1661,7.0,34.38
2023-07-05 06:00:00,1662,15.0,34.4
2023-07-05 07:00:00,1663,9.75,34.8
2023-07-05 08:00:00,1664,7.0,33.75
2023-07-05 09:00:00,1665,9.0,33.85
2023-07-05 10:00:00,1666,7.5,34.35
2023-07-05 11:00:00,1667,7.5,34.85
2023-07-05 12:00:00,1668,6.5,35.4
2023-07-05 13:00:00,1669,6.5,35.95
2023-07-05 14:00:00,1670,6.0,35.95
2023-07-05 15:00:00,1671,7.0,35.2
2023-07-05 16:00:00,1672,8.25,35.12
2023-07-05 17:00:00,1673,6.5,35.72
2023-07-05 18:00:00,1674,8.5,35.1
2023-07-05 19:00:00,1675,9.0,34.92
2023-07-05 20:00:00,1676,8.75,34.65
2023-07-05 21:00:00,1677,7.75,34.7
2023-07-05 22:00:00,1678,6.75,34.7
2023-07-05 23:00:00,1679,6.25,34.6
2023-07-06 00:00:00,1680,6.0,34.42
2023-07-06 01:00:00,1681,5.0,34.4
2023-07-06 02:00:00,1682,4.25,34.35
2023-07-06 03:00:00,1683,4.0,34.38
2023-07-06 04:00:00,1684,5.0,34.3
2023-07-06 05:00:00,1685,3.5,34.25
2023-07-06 06:00:00,1686,6.25,34.28
2023-07-06 07:00:00,1687,7.5,34.75
2023-07-06 08:00:00,1688,12.0,33.8
2023-07-06 09:00:00,1689,6.0,34.92
2023-07-06 10:00:00,1690,6.25,35.3
2023-07-06 11:00:00,1691,7.5,35.72
2023-07-06 12:00:00,1692,11.5,36.17
2023-07-06 13:00:00,1693,15.5,35.88
2023-07-06 14:00:00,1694,11.75,35.67
2023-07-06 15:00:00,1695,12.25,35.05
2023-07-06 16:00:00,1696,11.0,34.8
2023-07-06 17:00:00,1697,9.5,35.9
2023-07-06 18:00:00,1698,9.75,35.78
2023-07-06 19:00:00,1699,10.0,35.52
2023-07-06 20:00:00,1700,9.25,35.05
2023-07-06 21:00:00,1701,7.25,35.28
2023-07-06 22:00:00,1702,7.5,34.8
2023-07-06 23:00:00,1703,7.75,34.65
2023-07-07 00:00:00,1704,5.0,34.7
2023-07-07 01:00:00,1705,4.5,34.9
2023-07-07 02:00:00,1706,4.0,34.88
2023-07-07 03:00:00,1707,4.0,34.7
2023-07-07 04:00:00,1708,5.0,34.6
2023-07-07 05:00:00,1709,4.25,34.62
2023-07-07 06:00:00,1710,6.0,34.67
2023-07-07 07:00:00,1711,6.75,34.4
2023-07-07 08:00:00,1712,9.25,33.75
2023-07-07 09:00:00,1713,7.0,34.48
2023-07-07 10:00:00,1714,5.75,35.05
2023-07-07 11:00:00,1715,8.5,35.88
2023-07-07 12:00:00,1716,6.5,36.12
2023-07-07 13:00:00,1717,4.25,35.85
2023-07-07 14:00:00,1718,4.0,35.12
2023-07-07 15:00:00,1719,4.0,35.13
2023-07-07 16:00:00,1720,4.0,35.1
2023-07-07 17:00:00,1721,6.0,35.48
2023-07-07 18:00:00,1722,5.5,34.85
2023-07-07 19:00:00,1723,5.25,34.67
2023-07-07 20:00:00,1724,5.25,34.5
2023-07-07 21:00:00,1725,5.25,34.48
2023-07-07 22:00:00,1726,5.75,34.5
2023-07-07 23:00:00,1727,6.0,34.4
2023-07-08 00:00:00,1728,5.75,34.45
2023-07-08 01:00:00,1729,5.5,34.45
2023-07-08 02:00:00,1730,6.0,34.3
2023-07-08 03:00:00,1731,5.5,34.38
2023-07-08 04:00:00,1732,6.0,34.33
2023-07-08 05:00:00,1733,6.5,34.22
2023-07-08 06:00:00,1734,7.0,34.3
2023-07-08 07:00:00,1735,9.75,34.72
2023-07-08 08:00:00,1736,10.75,35.42
2023-07-08 09:00:00,1737,7.5,35.52
2023-07-08 10:00:00,1738,9.0,36.1
2023-07-08 11:00:00,1739,8.0,36.58
2023-07-08 12:00:00,1740,6.33,38.27
2023-07-08 13:00:00,1741,6.25,37.72
2023-07-08 14:00:00,1742,5.75,37.42
2023-07-08 15:00:00,1743,5.25,37.22
2023-07-08 16:00:00,1744,5.0,36.78
2023-07-08 17:00:00,1745,5.0,36.1
2023-07-08 18:00:00,1746,6.0,35.65
2023-07-08 19:00:00,1747,5.0,35.58
2023-07-08 20:00:00,1748,5.25,35.42
2023-07-08 21:00:00,1749,5.75,35.02
2023-07-08 22:00:00,1750,5.5,34.65
2023-07-08 23:00:00,1751,5.0,34.4
2023-07-09 00:00:00,1752,5.0,34.22
2023-07-09 01:00:00,1753,6.0,34.25
2023-07-09 02:00:00,1754,6.0,34.35
2023-07-09 03:00:00,1755,6.25,34.3
2023-07-09 04:00:00,1756,7.0,34.18
2023-07-09 05:00:00,1757,6.25,34.08
2023-07-09 06:00:00,1758,7.0,33.92
2023-07-09 07:00:00,1759,9.0,34.25
2023-07-09 08:00:00,1760,8.5,35.22
2023-07-09 09:00:00,1761,7.0,36.42
2023-07-09 10:00:00,1762,7.0,37.17
2023-07-09 11:00:00,1763,7.25,37.88
2023-07-09 12:00:00,1764,7.0,38.52
2023-07-09 13:00:00,1765,6.0,38.65
2023-07-09 14:00:00,1766,5.5,38.45
2023-07-09 15:00:00,1767,5.25,38.28
2023-07-09 16:00:00,1768,5.0,37.78
2023-07-09 17:00:00,1769,6.75,37.08
2023-07-09 18:00:00,1770,6.75,36.42
2023-07-09 19:00:00,1771,6.0,35.9
2023-07-09 20:00:00,1772,5.5,35.5
2023-07-09 21:00:00,1773,6.0,35.12
2023-07-09 22:00:00,1774,6.0,35.05
2023-07-09 23:00:00,1775,6.25,34.9
2023-07-10 00:00:00,1776,6.0,34.78
2023-07-10 01:00:00,1777,6.0,34.62
2023-07-10 02:00:00,1778,6.0,34.42
2023-07-10 03:00:00,1779,6.25,34.38
2023-07-10 04:00:00,1780,6.0,34.25
2023-07-10 05:00:00,1781,6.5,34.18
2023-07-10 06:00:00,1782,9.25,34.3
2023-07-10 07:00:00,1783,16.0,34.72
2023-07-10 08:00:00,1784,12.5,33.6
2023-07-10 09:00:00,1785,17.0,33.72
2023-07-10 10:00:00,1786,16.25,34.22
2023-07-10 11:00:00,1787,10.25,34.7
2023-07-10 12:00:00,1788,8.5,34.72
2023-07-10 13:00:00,1789,8.0,34.38
2023-07-10 14:00:00,1790,8.25,34.22
2023-07-10 15:00:00,1791,9.5,34.18
2023-07-10 16:00:00,1792,11.75,34.62
2023-07-10 17:00:00,1793,10.5,35.58
2023-07-10 18:00:00,1794,8.0,35.12
2023-07-10 19:00:00,1795,7.25,34.85
2023-07-10 20:00:00,1796,6.75,34.68
2023-07-10 21:00:00,1797,5.0,33.4
2023-07-10 22:00:00,1798,3.75,32.83
2023-07-10 23:00:00,1799,2.25,32.55
2023-07-11 00:00:00,1800,1.5,32.28
2023-07-11 01:00:00,1801,1.75,32.3
2023-07-11 02:00:00,1802,2.0,32.4
2023-07-11 03:00:00,1803,2.25,32.33
2023-07-11 04:00:00,1804,4.25,32.25
2023-07-11 05:00:00,1805,13.5,32.35
2023-07-11 06:00:00,1806,21.0,32.3
2023-07-11 07:00:00,1807,8.0,32.42
2023-07-11 08:00:00,1808,5.67,31.13
2023-07-11 09:00:00,1809,7.75,31.4
2023-07-11 10:00:00,1810,8.33,31.83
2023-07-11 11:00:00,1811,9.75,32.5
2023-07-11 12:00:00,1812,10.5,33.4
2023-07-11 13:00:00,1813,13.0,33.62
2023-07-11 14:00:00,1814,12.5,33.75
2023-07-11 15:00:00,1815,10.25,33.98
2023-07-11 16:00:00,1816,9.75,34.1
2023-07-11 17:00:00,1817,10.33,35.1
2023-07-11 18:00:00,1818,9.25,34.55
2023-07-11 19:00:00,1819,7.25,34.33
2023-07-11 20:00:00,1820,6.25,34.15
2023-07-11 21:00:00,1821,5.0,32.65
2023-07-11 22:00:00,1822,5.0,32.22
2023-07-11 23:00:00,1823,6.25,33.0
2023-07-12 00:00:00,1824,6.0,33.05
2023-07-12 01:00:00,1825,7.0,33.22
2023-07-12 02:00:00,1826,7.0,33.3
2023-07-12 03:00:00,1827,7.0,33.28
2023-07-12 04:00:00,1828,7.25,33.25
2023-07-12 05:00:00,1829,8.0,33.25
2023-07-12 06:00:00,1830,8.25,33.35
2023-07-12 07:00:00,1831,8.25,33.22
2023-07-12 08:00:00,1832,9.0,32.5
2023-07-12 09:00:00,1833,8.75,32.5
2023-07-12 10:00:00,1834,8.25,33.12
2023-07-12 11:00:00,1835,8.5,33.52
2023-07-12 12:00:00,1836,8.25,34.02
2023-07-12 13:00:00,1837,8.0,34.35
2023-07-12 14:00:00,1838,7.5,34.35
2023-07-12 15:00:00,1839,7.25,34.1
2023-07-12 16:00:00,1840,8.25,35.02
2023-07-12 17:00:00,1841,8.25,35.17
2023-07-12 18:00:00,1842,8.0,34.65
2023-07-12 19:00:00,1843,6.25,34.33
2023-07-12 20:00:00,1844,6.0,34.12
2023-07-12 21:00:00,1845,6.0,34.05
2023-07-12 22:00:00,1846,6.25,34.02
2023-07-12 23:00:00,1847,6.25,34.0
2023-07-13 00:00:00,1848,6.75,33.88
2023-07-13 01:00:00,1849,7.0,33.68
2023-07-13 02:00:00,1850,7.0,33.7
2023-07-13 03:00:00,1851,6.75,33.6
2023-07-13 04:00:00,1852,6.75,33.58
2023-07-13 05:00:00,1853,7.0,33.6
2023-07-13 06:00:00,1854,8.25,33.62
2023-07-13 07:00:00,1855,7.5,33.58
2023-07-13 08:00:00,1856,8.5,32.42
2023-07-13 09:00:00,1857,6.75,33.52
2023-07-13 10:00:00,1858,7.5,34.4
2023-07-13 11:00:00,1859,7.5,34.17
2023-07-13 12:00:00,1860,6.0,34.92
2023-07-13 13:00:00,1861,5.75,35.45
2023-07-13 14:00:00,1862,5.5,35.33
2023-07-13 15:00:00,1863,5.25,34.9
2023-07-13 16:00:00,1864,5.5,35.4
2023-07-13 17:00:00,1865,7.0,35.48
2023-07-13 18:00:00,1866,6.0,35.0
2023-07-13 19:00:00,1867,5.25,34.8
2023-07-13 20:00:00,1868,5.25,34.5
2023-07-13 21:00:00,1869,5.0,34.28
2023-07-13 22:00:00,1870,5.0,34.15
2023-07-13 23:00:00,1871,5.0,33.95
2023-07-14 00:00:00,1872,5.0,33.85
2023-07-14 01:00:00,1873,6.0,33.98
2023-07-14 02:00:00,1874,5.5,34.02
2023-07-14 03:00:00,1875,6.0,33.98
2023-07-14 04:00:00,1876,6.5,34.02
2023-07-14 05:00:00,1877,7.25,34.0
2023-07-14 06:00:00,1878,8.75,34.02
2023-07-14 07:00:00,1879,8.5,33.58
2023-07-14 08:00:00,1880,7.75,33.48
2023-07-14 09:00:00,1881,6.5,34.45
2023-07-14 10:00:00,1882,8.0,35.35
2023-07-14 11:00:00,1883,7.5,35.85
2023-07-14 12:00:00,1884,6.0,36.22
2023-07-14 13:00:00,1885,5.75,36.28
2023-07-14 14:00:00,1886,5.25,36.25
2023-07-14 15:00:00,1887,5.25,35.38
2023-07-14 16:00:00,1888,5.0,35.72
2023-07-14 17:00:00,1889,5.5,35.92
2023-07-14 18:00:00,1890,6.5,35.35
2023-07-14 19:00:00,1891,6.25,35.05
2023-07-14 20:00:00,1892,7.25,34.85
2023-07-14 21:00:00,1893,5.5,34.55
2023-07-14 22:00:00,1894,4.25,34.3
2023-07-14 23:00:00,1895,4.25,34.3
2023-07-15 00:00:00,1896,4.25,34.3
2023-07-15 01:00:00,1897,5.0,34.08
2023-07-15 02:00:00,1898,5.0,34.02
2023-07-15 03:00:00,1899,6.0,33.98
2023-07-15 04:00:00,1900,5.75,33.9
2023-07-15 05:00:00,1901,5.75,33.85
2023-07-15 06:00:00,1902,6.5,33.92
2023-07-15 07:00:00,1903,6.25,34.48
2023-07-15 08:00:00,1904,6.75,35.72
2023-07-15 09:00:00,1905,6.25,36.7
2023-07-15 10:00:00,1906,6.75,37.52
2023-07-15 11:00:00,1907,6.67,37.83
2023-07-15 12:00:00,1908,6.75,38.78
2023-07-15 13:00:00,1909,6.0,38.88
2023-07-15 14:00:00,1910,5.75,38.9
2023-07-15 15:00:00,1911,6.0,38.22
2023-07-15 16:00:00,1912,8.25,37.88
2023-07-15 17:00:00,1913,7.0,37.33
2023-07-15 18:00:00,1914,6.25,36.33
2023-07-15 19:00:00,1915,6.5,35.65
2023-07-15 20:00:00,1916,5.75,35.33
2023-07-15 21:00:00,1917,4.5,34.95
2023-07-15 22:00:00,1918,4.0,34.72
2023-07-15 23:00:00,1919,5.0,34.55
2023-07-16 00:00:00,1920,5.25,34.22
2023-07-16 01:00:00,1921,4.5,34.18
2023-07-16 02:00:00,1922,4.0,34.18
2023-07-16 03:00:00,1923,4.25,34.1
2023-07-16 04:00:00,1924,5.0,34.12
2023-07-16 05:00:00,1925,6.25,34.08
2023-07-16 06:00:00,1926,7.0,34.25
2023-07-16 07:00:00,1927,7.0,34.8
2023-07-16 08:00:00,1928,10.0,35.72
2023-07-16 09:00:00,1929,9.0,36.62
2023-07-16 10:00:00,1930,8.75,36.88
2023-07-16 11:00:00,1931,7.25,37.6
2023-07-16 12:00:00,1932,7.0,38.3
2023-07-16 13:00:00,1933,7.0,38.7
2023-07-16 14:00:00,1934,7.25,38.7
2023-07-16 15:00:00,1935,6.25,38.4
2023-07-16 16:00:00,1936,7.75,37.3
2023-07-16 17:00:00,1937,16.75,36.62
2023-07-16 18:00:00,1938,7.75,35.98
2023-07-16 19:00:00,1939,8.0,35.9
2023-07-16 20:00:00,1940,6.75,35.48
2023-07-16 21:00:00,1941,6.0,35.12
2023-07-16 22:00:00,1942,6.0,34.72
2023-07-16 23:00:00,1943,6.0,34.75
2023-07-17 00:00:00,1944,6.25,34.83
2023-07-17 01:00:00,1945,6.0,34.6
2023-07-17 02:00:00,1946,6.25,34.52
2023-07-17 03:00:00,1947,7.0,34.55
2023-07-17 04:00:00,1948,7.0,34.42
2023-07-17 05:00:00,1949,7.75,34.48
2023-07-17 06:00:00,1950,10.5,34.65
2023-07-17 07:00:00,1951,11.75,34.85
2023-07-17 08:00:00,1952,12.5,34.2
2023-07-17 09:00:00,1953,9.5,35.05
2023-07-17 10:00:00,1954,9.75,35.78
2023-07-17 11:00:00,1955,9.0,36.2
2023-07-17 12:00:00,1956,9.0,36.22
2023-07-17 13:00:00,1957,8.25,35.92
2023-07-17 14:00:00,1958,7.75,35.7
2023-07-17 15:00:00,1959,9.75,35.48
2023-07-17 16:00:00,1960,14.5,35.08
2023-07-17 17:00:00,1961,12.75,34.62
2023-07-17 18:00:00,1962,9.25,33.8
2023-07-17 19:00:00,1963,7.25,33.22
2023-07-17 20:00:00,1964,7.0,32.92
2023-07-17 21:00:00,1965,7.0,32.75
2023-07-17 22:00:00,1966,7.5,32.42
2023-07-17 23:00:00,1967,8.0,32.4
2023-07-18 00:00:00,1968,8.75,32.5
2023-07-18 01:00:00,1969,8.75,32.5
2023-07-18 02:00:00,1970,9.0,32.42
2023-07-18 03:00:00,1971,9.0,32.4
2023-07-18 04:00:00,1972,9.25,32.4
2023-07-18 05:00:00,1973,8.75,32.28
2023-07-18 06:00:00,1974,8.25,32.3
2023-07-18 07:00:00,1975,10.75,32.83
2023-07-18 08:00:00,1976,10.5,33.3
2023-07-18 09:00:00,1977,9.0,34.2
2023-07-18 10:00:00,1978,9.75,34.83
2023-07-18 11:00:00,1979,9.25,35.12
2023-07-18 12:00:00,1980,8.5,35.48
2023-07-18 13:00:00,1981,8.0,36.0
2023-07-18 14:00:00,1982,9.25,35.98
2023-07-18 15:00:00,1983,7.25,35.8
2023-07-18 16:00:00,1984,7.75,36.28
2023-07-18 17:00:00,1985,12.0,35.83
2023-07-18 18:00:00,1986,8.75,35.35
2023-07-18 19:00:00,1987,8.5,35.02
2023-07-18 20:00:00,1988,8.0,34.9
2023-07-18 21:00:00,1989,8.5,34.92
2023-07-18 22:00:00,1990,8.5,35.0
2023-07-18 23:00:00,1991,8.25,35.02
2023-07-19 00:00:00,1992,6.25,35.12
2023-07-19 01:00:00,1993,8.33,35.13
2023-07-19 02:00:00,1994,6.75,34.67
2023-07-19 03:00:00,1995,6.5,34.72
2023-07-19 04:00:00,1996,6.25,34.68
2023-07-19 05:00:00,1997,6.75,34.55
2023-07-19 06:00:00,1998,8.5,34.58
2023-07-19 07:00:00,1999,7.0,34.95
2023-07-19 08:00:00,2000,8.25,34.2
2023-07-19 09:00:00,2001,10.25,34.38
2023-07-19 10:00:00,2002,11.0,34.83
2023-07-19 11:00:00,2003,13.25,35.35
2023-07-19 12:00:00,2004,7.75,35.7
2023-07-19 13:00:00,2005,7.25,36.0
2023-07-19 14:00:00,2006,7.75,35.67
2023-07-19 15:00:00,2007,8.25,35.1
2023-07-19 16:00:00,2008,8.25,35.67
2023-07-19 17:00:00,2009,9.75,35.78
2023-07-19 18:00:00,2010,8.5,35.33
2023-07-19 19:00:00,2011,7.75,35.3
2023-07-19 20:00:00,2012,8.5,35.2
2023-07-19 21:00:00,2013,8.25,35.02
2023-07-19 22:00:00,2014,8.0,34.88
2023-07-19 23:00:00,2015,7.25,34.9
2023-07-20 00:00:00,2016,6.0,35.0
2023-07-20 01:00:00,2017,6.0,34.83
2023-07-20 02:00:00,2018,5.25,34.7
2023-07-20 03:00:00,2019,6.0,34.7
2023-07-20 04:00:00,2020,6.0,34.62
2023-07-20 05:00:00,2021,6.25,34.5
2023-07-20 06:00:00,2022,10.75,34.65
2023-07-20 07:00:00,2023,11.67,34.87
2023-07-20 08:00:00,2024,8.75,34.25
2023-07-20 09:00:00,2025,7.5,35.25
2023-07-20 10:00:00,2026,7.0,36.0
2023-07-20 11:00:00,2027,6.5,36.25
2023-07-20 12:00:00,2028,6.75,36.48
2023-07-20 13:00:00,2029,7.75,35.98
2023-07-20 14:00:00,2030,8.0,35.3
2023-07-20 15:00:00,2031,7.75,34.98
2023-07-20 16:00:00,2032,8.0,35.95
2023-07-20 17:00:00,2033,8.5,35.65
2023-07-20 18:00:00,2034,8.75,35.2
2023-07-20 19:00:00,2035,8.75,35.02
2023-07-20 20:00:00,2036,8.75,35.18
2023-07-20 21:00:00,2037,9.25,35.18
2023-07-20 22:00:00,2038,9.25,35.25
2023-07-20 23:00:00,2039,7.25,35.42
2023-07-21 00:00:00,2040,6.25,35.45
