Unnamed: 0,Timestamp (UTC),PM2.5 (ug/m3),Temperature (Celsius),Relative Humidity (%)
1095,6/12/2023 15:00,4.25,32.625,64.5
1096,6/12/2023 16:00,4.0,31.725,68.25
1097,6/12/2023 17:00,4.75,31.075,70.5
1098,6/12/2023 18:00,5.0,30.775,72.0
1099,6/12/2023 19:00,5.25,30.3,73.75
1100,6/12/2023 20:00,5.5,30.0,74.75
1101,6/12/2023 21:00,5.25,29.825,75.5
1102,6/12/2023 22:00,5.25,29.625,76.0
1103,6/12/2023 23:00,5.25,29.525,76.0
1104,6/13/2023 0:00,5.25,29.6,76.0
1105,6/13/2023 1:00,6.0,30.1,75.25
1106,6/13/2023 2:00,6.25,31.5,71.75
1107,6/13/2023 3:00,6.25,32.9,67.0
1108,6/13/2023 4:00,4.0,34.4,62.25
1109,6/13/2023 5:00,3.0,36.075,56.5
1110,6/13/2023 6:00,3.0,37.775,51.5
1111,6/13/2023 7:00,3.0,39.575,48.0
1112,6/13/2023 8:00,3.0,40.275,45.5
1113,6/13/2023 9:00,3.0,40.275,46.25
1114,6/13/2023 10:00,2.75,40.625,45.5
1115,6/13/2023 11:00,3.0,40.13333333,46.66666667
1116,6/13/2023 12:00,4.0,35.575,54.25
1117,6/13/2023 13:00,5.0,33.75,57.75
1118,6/13/2023 14:00,6.25,32.625,62.0
1119,6/13/2023 15:00,6.0,31.85,64.75
1120,6/13/2023 16:00,5.0,31.35,66.0
1121,6/13/2023 17:00,5.0,30.975,67.5
1122,6/13/2023 18:00,5.0,30.675,69.0
1123,6/13/2023 19:00,5.0,30.35,71.25
1124,6/13/2023 20:00,5.25,30.075,73.25
1125,6/13/2023 21:00,5.75,29.975,74.0
1126,6/13/2023 22:00,6.0,29.85,74.0
1127,6/13/2023 23:00,6.0,29.575,75.0
1128,6/14/2023 0:00,6.5,29.575,75.75
1129,6/14/2023 1:00,50.5,30.35,73.5
1130,6/14/2023 2:00,25.0,31.875,69.25
1131,6/14/2023 3:00,6.5,33.675,63.75
1132,6/14/2023 4:00,6.0,35.4,59.75
1133,6/14/2023 5:00,5.0,36.9,56.25
1134,6/14/2023 6:00,4.5,38.525,52.0
1135,6/14/2023 7:00,4.25,40.15,47.25
1136,6/14/2023 8:00,4.0,40.475,46.25
1137,6/14/2023 9:00,4.75,40.9,44.0
1138,6/14/2023 10:00,4.75,42.325,42.25
1139,6/14/2023 11:00,5.0,42.275,43.75
1140,6/14/2023 12:00,5.5,37.35,53.25
1141,6/14/2023 13:00,7.75,35.5,58.0
1142,6/14/2023 14:00,17.25,34.55,60.75
1143,6/14/2023 15:00,9.25,34.0,59.0
1144,6/14/2023 16:00,8.0,32.725,63.5
1145,6/14/2023 17:00,7.0,31.8,66.33333333
1146,6/14/2023 18:00,6.0,31.25,67.75
1147,6/14/2023 19:00,6.0,30.575,71.0
1148,6/14/2023 20:00,6.0,30.2,72.75
1149,6/14/2023 21:00,6.0,30.075,73.75
1150,6/14/2023 22:00,6.25,29.95,74.0
1151,6/14/2023 23:00,7.0,29.875,74.25
1152,6/15/2023 0:00,15.5,29.875,74.75
1153,6/15/2023 1:00,20.75,30.6,73.25
1154,6/15/2023 2:00,9.75,32.225,68.5
1155,6/15/2023 3:00,7.75,34.175,62.25
1156,6/15/2023 4:00,9.25,36.075,57.25
1157,6/15/2023 5:00,6.25,37.6,52.75
1158,6/15/2023 6:00,5.666666667,39.16666667,48.66666667
1159,6/15/2023 7:00,5.0,40.925,45.0
1160,6/15/2023 8:00,5.0,42.0,42.0
1161,6/15/2023 9:00,5.25,41.5,43.5
1162,6/15/2023 10:00,5.0,42.75,41.75
1163,6/15/2023 11:00,4.5,43.85,39.75
1164,6/15/2023 12:00,5.0,38.7,49.0
1165,6/15/2023 13:00,7.0,36.675,54.0
1166,6/15/2023 14:00,11.0,35.375,58.0
1167,6/15/2023 15:00,8.75,33.95,63.0
1168,6/15/2023 16:00,10.0,33.025,65.5
1169,6/15/2023 17:00,9.5,32.175,67.75
1170,6/15/2023 18:00,8.25,31.4,69.5
1171,6/15/2023 19:00,8.0,30.875,72.0
1172,6/15/2023 20:00,8.25,30.6,73.75
1173,6/15/2023 21:00,7.75,30.4,74.5
1174,6/15/2023 22:00,7.5,30.25,75.0
1175,6/15/2023 23:00,7.666666667,30.26666667,75.0
1176,6/16/2023 0:00,8.25,30.25,75.25
1177,6/16/2023 1:00,8.5,30.775,75.0
1178,6/16/2023 2:00,8.0,32.275,70.5
1179,6/16/2023 3:00,7.0,33.925,65.0
1180,6/16/2023 4:00,6.666666667,36.03333333,58.33333333
1181,6/16/2023 5:00,6.333333333,37.8,54.0
1182,6/16/2023 6:00,6.0,39.1,50.75
1183,6/16/2023 7:00,5.75,40.125,48.0
1184,6/16/2023 8:00,6.0,41.1,46.25
1185,6/16/2023 9:00,6.5,42.575,44.0
1186,6/16/2023 10:00,,,
1187,6/16/2023 11:00,7.75,43.175,45.5
1188,6/16/2023 12:00,8.5,38.0,53.25
1189,6/16/2023 13:00,12.25,36.0,56.75
1190,6/16/2023 14:00,9.25,34.5,60.5
1191,6/16/2023 15:00,9.0,33.175,64.5
1192,6/16/2023 16:00,8.5,32.2,68.0
1193,6/16/2023 17:00,7.25,31.45,69.75
1194,6/16/2023 18:00,7.0,30.95,71.5
1195,6/16/2023 19:00,7.0,30.65,72.5
1196,6/16/2023 20:00,7.0,30.425,73.5
1197,6/16/2023 21:00,7.0,30.275,74.0
1198,6/16/2023 22:00,7.25,30.275,73.25
1199,6/16/2023 23:00,7.0,30.3,73.0
1200,6/17/2023 0:00,8.0,30.4,72.75
1201,6/17/2023 1:00,9.0,30.75,71.75
1202,6/17/2023 2:00,8.666666667,31.26666667,70.33333333
1203,6/17/2023 3:00,7.75,32.45,66.5
1204,6/17/2023 4:00,8.333333333,33.8,63.0
1205,6/17/2023 5:00,7.25,34.05,62.75
1206,6/17/2023 6:00,7.75,34.4,62.0
1207,6/17/2023 7:00,8.25,34.45,62.0
1208,6/17/2023 8:00,8.0,34.5,61.5
1209,6/17/2023 9:00,9.0,34.15,62.5
1210,6/17/2023 10:00,9.0,33.65,63.25
1211,6/17/2023 11:00,8.0,32.76666667,65.33333333
1212,6/17/2023 12:00,8.5,32.175,66.5
1213,6/17/2023 13:00,8.25,31.875,68.0
1214,6/17/2023 14:00,7.5,31.675,68.75
1215,6/17/2023 15:00,7.75,31.3,71.75
1216,6/17/2023 16:00,7.25,30.5,74.75
1217,6/17/2023 17:00,7.5,30.1,76.25
1218,6/17/2023 18:00,7.0,29.925,76.5
1219,6/17/2023 19:00,6.0,30.175,76.0
1220,6/17/2023 20:00,6.0,30.15,76.0
1221,6/17/2023 21:00,6.0,30.0,75.5
1222,6/17/2023 22:00,6.0,30.075,74.75
1223,6/17/2023 23:00,6.0,30.275,74.0
1224,6/18/2023 0:00,6.0,30.275,74.25
1225,6/18/2023 1:00,6.75,30.375,75.0
1226,6/18/2023 2:00,7.0,30.775,74.5
1227,6/18/2023 3:00,9.25,31.175,73.5
1228,6/18/2023 4:00,8.25,30.975,71.25
1229,6/18/2023 5:00,5.5,30.575,66.0
1230,6/18/2023 6:00,5.75,31.55,66.5
1231,6/18/2023 7:00,7.5,32.725,67.0
1232,6/18/2023 8:00,7.666666667,30.46666667,74.0
1233,6/18/2023 9:00,6.0,28.275,80.25
1234,6/18/2023 10:00,6.0,28.675,80.5
1235,6/18/2023 11:00,6.333333333,28.36666667,80.66666667
1236,6/18/2023 12:00,6.25,27.55,82.0
1237,6/18/2023 13:00,6.25,27.325,82.25
1238,6/18/2023 14:00,7.0,27.075,82.75
1239,6/18/2023 15:00,6.75,26.975,81.5
1240,6/18/2023 16:00,6.0,26.925,80.0
1241,6/18/2023 17:00,5.5,26.875,79.25
1242,6/18/2023 18:00,5.5,27.15,78.0
1243,6/18/2023 19:00,6.25,27.475,78.25
1244,6/18/2023 20:00,8.0,27.625,81.5
1245,6/18/2023 21:00,8.5,27.925,82.5
1246,6/18/2023 22:00,11.0,27.925,83.75
1247,6/18/2023 23:00,11.0,28.125,83.25
1248,6/19/2023 0:00,11.5,28.475,83.0
1249,6/19/2023 1:00,9.666666667,29.3,80.66666667
1250,6/19/2023 2:00,9.0,30.475,78.25
1251,6/19/2023 3:00,7.5,31.875,72.5
1252,6/19/2023 4:00,7.0,33.3,67.5
1253,6/19/2023 5:00,7.0,34.825,63.0
1254,6/19/2023 6:00,7.0,36.65,58.25
1255,6/19/2023 7:00,6.5,37.15,56.0
1256,6/19/2023 8:00,5.75,38.45,52.0
1257,6/19/2023 9:00,5.25,39.375,49.0
1258,6/19/2023 10:00,5.5,41.05,47.0
1259,6/19/2023 11:00,6.25,39.25,51.0
1260,6/19/2023 12:00,7.5,34.675,61.25
1261,6/19/2023 13:00,7.5,33.35,65.0
1262,6/19/2023 14:00,7.75,32.575,66.75
1263,6/19/2023 15:00,6.75,31.825,67.25
1264,6/19/2023 16:00,7.0,31.15,70.25
1265,6/19/2023 17:00,7.25,30.55,73.0
1266,6/19/2023 18:00,7.0,30.075,75.0
1267,6/19/2023 19:00,7.0,29.775,76.0
1268,6/19/2023 20:00,7.0,29.575,76.5
1269,6/19/2023 21:00,7.75,29.45,77.0
1270,6/19/2023 22:00,9.0,29.3,77.5
1271,6/19/2023 23:00,10.75,29.225,78.0
1272,6/20/2023 0:00,10.25,29.225,78.0
1273,6/20/2023 1:00,9.75,29.95,75.5
1274,6/20/2023 2:00,9.75,31.2,71.5
1275,6/20/2023 3:00,8.5,32.7,67.5
1276,6/20/2023 4:00,6.666666667,34.03333333,64.33333333
1277,6/20/2023 5:00,6.5,35.725,60.0
1278,6/20/2023 6:00,6.25,37.25,56.25
1279,6/20/2023 7:00,6.25,38.8,52.0
1280,6/20/2023 8:00,6.75,37.25,55.25
1281,6/20/2023 9:00,5.0,32.9,65.33333333
1282,6/20/2023 10:00,5.25,35.025,61.5
1283,6/20/2023 11:00,5.5,35.825,60.75
1284,6/20/2023 12:00,6.75,33.525,68.5
1285,6/20/2023 13:00,11.5,32.45,69.0
1286,6/20/2023 14:00,11.25,31.775,70.5
1287,6/20/2023 15:00,8.25,31.2,71.75
1288,6/20/2023 16:00,8.0,30.7,73.25
1289,6/20/2023 17:00,8.0,30.325,74.5
1290,6/20/2023 18:00,8.0,30.175,75.5
1291,6/20/2023 19:00,8.5,30.05,76.5
1292,6/20/2023 20:00,8.5,29.975,76.25
1293,6/20/2023 21:00,8.0,29.9,76.25
1294,6/20/2023 22:00,8.5,29.875,76.5
1295,6/20/2023 23:00,10.25,29.775,77.0
1296,6/21/2023 0:00,8.25,29.65,77.75
1297,6/21/2023 1:00,9.0,30.05,76.5
1298,6/21/2023 2:00,8.333333333,30.86666667,74.0
1299,6/21/2023 3:00,8.25,32.375,69.0
1300,6/21/2023 4:00,8.25,33.9,64.75
1301,6/21/2023 5:00,8.333333333,35.43333333,60.0
1302,6/21/2023 6:00,7.0,36.55,57.5
1303,6/21/2023 7:00,7.0,37.03333333,55.66666667
1304,6/21/2023 8:00,7.0,36.06666667,57.66666667
1305,6/21/2023 9:00,6.5,33.575,64.0
1306,6/21/2023 10:00,7.25,33.325,67.0
1307,6/21/2023 11:00,9.5,32.875,70.25
1308,6/21/2023 12:00,10.5,32.575,72.25
1309,6/21/2023 13:00,11.5,32.15,71.0
1310,6/21/2023 14:00,8.5,31.55,69.5
1311,6/21/2023 15:00,8.75,31.0,71.75
1312,6/21/2023 16:00,9.0,30.475,73.25
1313,6/21/2023 17:00,9.0,29.95,75.5
1314,6/21/2023 18:00,8.75,29.575,77.25
1315,6/21/2023 19:00,9.5,29.3,78.5
1316,6/21/2023 20:00,9.25,29.375,78.0
1317,6/21/2023 21:00,9.25,29.3,78.0
1318,6/21/2023 22:00,10.25,29.225,78.0
1319,6/21/2023 23:00,10.0,29.175,78.0
1320,6/22/2023 0:00,9.0,29.2,78.0
1321,6/22/2023 1:00,9.75,29.6,77.25
1322,6/22/2023 2:00,10.25,31.025,73.5
1323,6/22/2023 3:00,9.25,32.125,69.5
1324,6/22/2023 4:00,9.75,33.875,65.25
1325,6/22/2023 5:00,10.0,35.25,60.5
1326,6/22/2023 6:00,9.25,36.9,56.0
1327,6/22/2023 7:00,8.0,38.4,52.25
1328,6/22/2023 8:00,7.75,38.275,52.5
1329,6/22/2023 9:00,8.75,34.525,64.25
1330,6/22/2023 10:00,15.25,34.625,64.25
1331,6/22/2023 11:00,7.666666667,36.23333333,59.33333333
1332,6/22/2023 12:00,9.25,33.975,64.5
1333,6/22/2023 13:00,11.25,32.575,68.5
1334,6/22/2023 14:00,11.75,31.9,71.75
1335,6/22/2023 15:00,10.5,31.625,71.75
1336,6/22/2023 16:00,11.0,31.35,70.0
1337,6/22/2023 17:00,11.0,30.975,71.0
1338,6/22/2023 18:00,11.0,30.425,72.75
1339,6/22/2023 19:00,11.0,29.975,75.0
1340,6/22/2023 20:00,10.25,29.725,76.0
1341,6/22/2023 21:00,11.0,29.7,76.33333333
1342,6/22/2023 22:00,11.75,29.525,77.0
1343,6/22/2023 23:00,11.75,29.6,77.0
1344,6/23/2023 0:00,11.75,29.6,77.25
1345,6/23/2023 1:00,11.0,30.2,75.75
1346,6/23/2023 2:00,11.5,31.15,73.0
1347,6/23/2023 3:00,10.25,32.725,67.25
1348,6/23/2023 4:00,10.0,34.325,63.0
1349,6/23/2023 5:00,9.5,35.7,58.25
1350,6/23/2023 6:00,9.5,37.5,52.0
1351,6/23/2023 7:00,9.0,39.2,48.0
1352,6/23/2023 8:00,8.5,40.2,46.25
1353,6/23/2023 9:00,8.0,40.575,45.0
1354,6/23/2023 10:00,8.25,41.05,43.0
1355,6/23/2023 11:00,8.5,39.45,45.5
1356,6/23/2023 12:00,10.75,36.55,53.75
1357,6/23/2023 13:00,20.25,34.85,58.0
1358,6/23/2023 14:00,14.5,33.4,62.25
1359,6/23/2023 15:00,12.0,32.2,65.25
1360,6/23/2023 16:00,11.0,31.45,67.75
1361,6/23/2023 17:00,11.0,30.775,70.5
1362,6/23/2023 18:00,10.5,30.3,73.0
1363,6/23/2023 19:00,10.5,30.125,74.0
1364,6/23/2023 20:00,11.0,29.95,75.0
1365,6/23/2023 21:00,10.5,29.9,75.0
1366,6/23/2023 22:00,10.75,29.65,76.0
1367,6/23/2023 23:00,10.75,29.5,76.0
1368,6/24/2023 0:00,10.25,29.475,76.0
1369,6/24/2023 1:00,10.0,30.175,74.5
1370,6/24/2023 2:00,11.0,31.65,69.5
1371,6/24/2023 3:00,9.5,33.25,63.75
1372,6/24/2023 4:00,9.75,34.65,60.25
1373,6/24/2023 5:00,10.0,36.4,57.5
1374,6/24/2023 6:00,10.0,38.03333333,53.66666667
1375,6/24/2023 7:00,9.75,39.4,49.0
1376,6/24/2023 8:00,10.25,39.625,53.75
1377,6/24/2023 9:00,9.75,38.9,57.0
1378,6/24/2023 10:00,10.0,37.025,60.0
1379,6/24/2023 11:00,10.66666667,36.6,62.0
1380,6/24/2023 12:00,10.25,35.225,65.0
1381,6/24/2023 13:00,11.25,34.55,66.75
1382,6/24/2023 14:00,14.0,33.45,70.0
1383,6/24/2023 15:00,10.25,32.525,65.5
1384,6/24/2023 16:00,9.5,31.675,66.75
1385,6/24/2023 17:00,8.75,30.8,70.5
1386,6/24/2023 18:00,7.75,30.2,72.75
1387,6/24/2023 19:00,8.0,29.9,74.25
1388,6/24/2023 20:00,8.0,29.55,75.75
1389,6/24/2023 21:00,8.0,29.4,76.75
1390,6/24/2023 22:00,9.25,29.35,76.75
1391,6/24/2023 23:00,8.0,29.2,77.0
1392,6/25/2023 0:00,8.0,29.225,76.75
1393,6/25/2023 1:00,8.25,29.9,75.25
1394,6/25/2023 2:00,7.5,31.3,71.25
1395,6/25/2023 3:00,6.75,32.825,66.0
1396,6/25/2023 4:00,6.25,34.2,61.5
1397,6/25/2023 5:00,7.25,35.575,57.25
1398,6/25/2023 6:00,6.5,36.925,54.25
1399,6/25/2023 7:00,6.0,38.2,50.75
1400,6/25/2023 8:00,6.0,40.15,46.0
1401,6/25/2023 9:00,6.0,40.725,45.0
1402,6/25/2023 10:00,5.5,40.125,46.5
1403,6/25/2023 11:00,5.0,37.2,50.0
1404,6/25/2023 12:00,5.333333333,34.4,56.0
1405,6/25/2023 13:00,5.5,32.85,59.5
1406,6/25/2023 14:00,5.0,31.65,64.5
1407,6/25/2023 15:00,4.25,30.975,67.5
1408,6/25/2023 16:00,4.0,30.325,69.75
1409,6/25/2023 17:00,4.0,29.95,71.75
1410,6/25/2023 18:00,4.0,29.65,73.25
1411,6/25/2023 19:00,3.75,29.375,74.5
1412,6/25/2023 20:00,3.75,29.275,74.0
1413,6/25/2023 21:00,4.25,29.225,74.0
1414,6/25/2023 22:00,4.25,29.075,74.25
1415,6/25/2023 23:00,4.5,28.9,75.25
1416,6/26/2023 0:00,5.0,28.825,76.0
1417,6/26/2023 1:00,5.0,29.4,75.25
1418,6/26/2023 2:00,6.25,30.55,71.5
1419,6/26/2023 3:00,4.5,32.05,66.75
1420,6/26/2023 4:00,4.0,33.675,62.25
1421,6/26/2023 5:00,3.0,35.625,56.5
1422,6/26/2023 6:00,2.5,36.8,53.25
1423,6/26/2023 7:00,2.0,37.825,50.5
1424,6/26/2023 8:00,2.5,37.75,49.25
1425,6/26/2023 9:00,2.75,38.85,45.5
1426,6/26/2023 10:00,3.0,39.95,44.5
1427,6/26/2023 11:00,3.5,39.625,47.0
1428,6/26/2023 12:00,4.666666667,35.26666667,55.0
1429,6/26/2023 13:00,3.75,33.8,56.0
1430,6/26/2023 14:00,3.5,32.55,59.0
1431,6/26/2023 15:00,3.75,31.55,63.0
1432,6/26/2023 16:00,4.25,31.0,65.5
1433,6/26/2023 17:00,3.75,30.325,69.5
1434,6/26/2023 18:00,3.75,30.05,71.75
1435,6/26/2023 19:00,3.5,29.875,72.25
1436,6/26/2023 20:00,3.5,29.575,73.5
1437,6/26/2023 21:00,4.0,29.325,74.75
1438,6/26/2023 22:00,4.0,29.3,75.0
1439,6/26/2023 23:00,4.0,29.175,76.0
1440,6/27/2023 0:00,4.25,29.125,76.0
1441,6/27/2023 1:00,4.0,29.725,74.25
1442,6/27/2023 2:00,,,
1443,6/27/2023 3:00,4.0,32.46666667,65.0
1444,6/27/2023 4:00,3.5,34.0,60.25
1445,6/27/2023 5:00,3.0,35.975,53.75
1446,6/27/2023 6:00,2.75,37.125,49.5
1447,6/27/2023 7:00,2.25,38.025,48.25
1448,6/27/2023 8:00,2.0,38.1,48.5
1449,6/27/2023 9:00,1.75,37.6,49.0
1450,6/27/2023 10:00,1.5,38.375,47.25
1451,6/27/2023 11:00,1.5,37.9,47.5
1452,6/27/2023 12:00,1.75,33.65,56.75
1453,6/27/2023 13:00,2.333333333,32.33333333,61.0
1454,6/27/2023 14:00,2.25,31.725,61.75
1455,6/27/2023 15:00,2.0,31.0,63.0
1456,6/27/2023 16:00,2.25,30.325,65.0
1457,6/27/2023 17:00,3.0,30.05,67.0
1458,6/27/2023 18:00,2.25,29.75,68.5
1459,6/27/2023 19:00,2.0,29.575,69.0
1460,6/27/2023 20:00,2.0,29.375,69.75
1461,6/27/2023 21:00,2.0,29.3,71.0
1462,6/27/2023 22:00,2.25,29.0,73.25
1463,6/27/2023 23:00,2.0,28.8,73.5
1464,6/28/2023 0:00,2.0,28.725,73.0
1465,6/28/2023 1:00,2.5,29.375,71.75
1466,6/28/2023 2:00,2.5,30.65,67.75
1467,6/28/2023 3:00,2.0,32.6,62.0
1468,6/28/2023 4:00,2.0,34.13333333,58.33333333
1469,6/28/2023 5:00,2.0,35.975,53.0
1470,6/28/2023 6:00,1.75,37.25,47.25
1471,6/28/2023 7:00,2.0,38.675,45.0
1472,6/28/2023 8:00,1.5,40.15,42.25
1473,6/28/2023 9:00,2.0,39.975,43.0
1474,6/28/2023 10:00,2.5,41.225,41.0
1475,6/28/2023 11:00,3.25,40.975,41.75
1476,6/28/2023 12:00,3.333333333,36.06666667,50.33333333
1477,6/28/2023 13:00,4.5,34.7,53.5
1478,6/28/2023 14:00,5.0,33.525,55.5
1479,6/28/2023 15:00,5.0,32.3,58.5
1480,6/28/2023 16:00,5.0,31.425,62.5
1481,6/28/2023 17:00,5.0,30.8,66.25
1482,6/28/2023 18:00,4.0,30.425,68.5
1483,6/28/2023 19:00,4.0,29.975,70.75
1484,6/28/2023 20:00,4.0,29.675,72.5
1485,6/28/2023 21:00,4.0,29.5,73.25
1486,6/28/2023 22:00,4.0,29.225,74.75
1487,6/28/2023 23:00,5.0,29.125,76.0
1488,6/29/2023 0:00,5.333333333,29.16666667,76.0
1489,6/29/2023 1:00,5.5,29.675,75.0
1490,6/29/2023 2:00,4.5,31.05,70.25
1491,6/29/2023 3:00,4.0,32.65,64.75
1492,6/29/2023 4:00,3.25,34.225,60.25
1493,6/29/2023 5:00,3.0,35.925,55.0
1494,6/29/2023 6:00,2.75,37.475,50.25
1495,6/29/2023 7:00,2.25,38.625,48.0
1496,6/29/2023 8:00,2.0,39.25,47.5
1497,6/29/2023 9:00,2.0,39.525,47.5
1498,6/29/2023 10:00,2.0,40.675,43.75
1499,6/29/2023 11:00,2.0,40.55,43.0
1500,6/29/2023 12:00,2.5,35.75,52.0
1501,6/29/2023 13:00,3.0,33.85,56.75
1502,6/29/2023 14:00,2.75,32.875,59.25
1503,6/29/2023 15:00,3.0,32.1,62.5
1504,6/29/2023 16:00,3.0,31.525,65.5
1505,6/29/2023 17:00,3.0,30.975,67.75
1506,6/29/2023 18:00,3.0,30.875,68.75
1507,6/29/2023 19:00,3.0,30.65,69.5
1508,6/29/2023 20:00,3.0,30.25,71.0
1509,6/29/2023 21:00,3.0,29.9,72.75
1510,6/29/2023 22:00,4.0,29.675,73.75
1511,6/29/2023 23:00,5.0,29.625,74.25
1512,6/30/2023 0:00,5.5,29.7,75.0
1513,6/30/2023 1:00,5.5,29.85,74.75
1514,6/30/2023 2:00,7.75,31.175,70.5
1515,6/30/2023 3:00,5.5,32.75,66.0
1516,6/30/2023 4:00,5.0,33.975,62.25
1517,6/30/2023 5:00,4.5,35.575,58.0
1518,6/30/2023 6:00,4.5,37.075,52.75
1519,6/30/2023 7:00,4.25,38.475,48.25
1520,6/30/2023 8:00,4.0,38.675,46.75
1521,6/30/2023 9:00,3.75,39.875,44.75
1522,6/30/2023 10:00,3.75,41.775,40.75
1523,6/30/2023 11:00,3.5,40.65,42.75
1524,6/30/2023 12:00,5.75,36.425,51.25
1525,6/30/2023 13:00,8.75,34.45,55.25
1526,6/30/2023 14:00,11.25,33.5,59.25
1527,6/30/2023 15:00,7.0,32.575,63.0
1528,6/30/2023 16:00,7.0,31.55,66.25
1529,6/30/2023 17:00,6.25,30.775,69.0
1530,6/30/2023 18:00,6.0,30.425,70.5
1531,6/30/2023 19:00,7.0,30.15,72.5
1532,6/30/2023 20:00,6.75,29.9,73.75
1533,6/30/2023 21:00,7.0,29.775,75.0
1534,6/30/2023 22:00,6.5,29.775,75.0
1535,6/30/2023 23:00,7.0,29.725,75.0
1536,7/1/2023 0:00,7.25,29.825,74.5
1537,7/1/2023 1:00,8.0,30.4,73.0
1538,7/1/2023 2:00,7.0,31.65,69.25
1539,7/1/2023 3:00,7.75,33.075,64.75
1540,7/1/2023 4:00,7.25,34.675,60.0
1541,7/1/2023 5:00,7.75,36.05,57.0
1542,7/1/2023 6:00,5.5,38.1,50.75
1543,7/1/2023 7:00,5.75,39.2,47.25
1544,7/1/2023 8:00,6.0,39.9,46.75
1545,7/1/2023 9:00,6.0,38.825,53.75
1546,7/1/2023 10:00,7.25,37.35,56.5
1547,7/1/2023 11:00,7.0,33.425,61.25
1548,7/1/2023 12:00,10.0,32.525,65.0
1549,7/1/2023 13:00,12.66666667,31.7,70.66666667
1550,7/1/2023 14:00,9.5,31.675,69.25
1551,7/1/2023 15:00,9.0,31.275,69.5
1552,7/1/2023 16:00,8.5,30.675,71.5
1553,7/1/2023 17:00,8.0,30.35,72.5
1554,7/1/2023 18:00,7.5,30.15,73.75
1555,7/1/2023 19:00,7.0,29.925,75.0
1556,7/1/2023 20:00,7.0,29.85,75.5
1557,7/1/2023 21:00,7.0,29.675,76.0
1558,7/1/2023 22:00,6.5,29.475,76.75
1559,7/1/2023 23:00,7.0,29.6,77.0
1560,7/2/2023 0:00,6.25,29.625,77.25
1561,7/2/2023 1:00,7.0,29.45,79.0
1562,7/2/2023 2:00,9.25,29.875,78.0
1563,7/2/2023 3:00,7.75,31.05,74.5
1564,7/2/2023 4:00,9.0,32.575,69.75
1565,7/2/2023 5:00,7.75,33.9,65.5
1566,7/2/2023 6:00,7.0,34.575,63.5
1567,7/2/2023 7:00,7.5,35.825,60.25
1568,7/2/2023 8:00,7.25,36.55,57.0
1569,7/2/2023 9:00,6.5,36.4,56.25
1570,7/2/2023 10:00,7.25,35.85,57.25
1571,7/2/2023 11:00,11.25,35.075,65.0
1572,7/2/2023 12:00,11.25,34.575,65.75
1573,7/2/2023 13:00,21.0,33.7,67.5
1574,7/2/2023 14:00,19.75,32.925,68.5
1575,7/2/2023 15:00,11.75,32.125,68.5
1576,7/2/2023 16:00,10.75,31.4,71.0
1577,7/2/2023 17:00,8.5,30.85,72.0
1578,7/2/2023 18:00,7.25,30.65,73.5
1579,7/2/2023 19:00,6.5,30.45,74.5
1580,7/2/2023 20:00,6.0,30.275,75.25
1581,7/2/2023 21:00,6.0,30.175,75.0
1582,7/2/2023 22:00,6.25,29.95,76.0
1583,7/2/2023 23:00,7.5,29.825,76.5
1584,7/3/2023 0:00,6.5,29.8,76.5
1585,7/3/2023 1:00,9.0,29.8,77.5
1586,7/3/2023 2:00,10.5,30.125,77.75
1587,7/3/2023 3:00,9.75,30.275,78.75
1588,7/3/2023 4:00,7.5,31.35,75.5
1589,7/3/2023 5:00,6.666666667,32.66666667,71.33333333
1590,7/3/2023 6:00,5.75,33.55,68.0
1591,7/3/2023 7:00,5.25,33.975,65.25
1592,7/3/2023 8:00,5.0,34.0,63.0
1593,7/3/2023 9:00,5.5,33.625,64.5
1594,7/3/2023 10:00,4.75,33.55,63.0
1595,7/3/2023 11:00,4.75,32.825,63.0
1596,7/3/2023 12:00,6.333333333,32.43333333,63.33333333
1597,7/3/2023 13:00,6.75,31.825,64.0
1598,7/3/2023 14:00,4.75,31.525,63.25
1599,7/3/2023 15:00,3.5,31.1,64.0
1600,7/3/2023 16:00,4.0,30.75,64.25
1601,7/3/2023 17:00,4.75,30.4,65.75
1602,7/3/2023 18:00,4.5,30.15,67.0
1603,7/3/2023 19:00,5.0,29.925,67.75
1604,7/3/2023 20:00,5.5,29.225,72.5
1605,7/3/2023 21:00,6.5,28.675,75.0
1606,7/3/2023 22:00,7.0,28.5,76.5
1607,7/3/2023 23:00,7.0,28.5,77.0
1608,7/4/2023 0:00,7.75,28.65,76.25
1609,7/4/2023 1:00,8.0,29.525,74.25
1610,7/4/2023 2:00,9.5,30.425,71.75
1611,7/4/2023 3:00,6.5,32.45,65.25
1612,7/4/2023 4:00,5.25,33.65,61.75
1613,7/4/2023 5:00,4.25,35.125,55.25
1614,7/4/2023 6:00,4.25,35.225,54.5
1615,7/4/2023 7:00,4.0,35.675,53.5
1616,7/4/2023 8:00,4.0,35.425,54.25
1617,7/4/2023 9:00,3.5,35.0,55.25
1618,7/4/2023 10:00,5.0,34.05,57.5
1619,7/4/2023 11:00,3.75,33.0,59.25
1620,7/4/2023 12:00,3.75,32.15,61.5
1621,7/4/2023 13:00,,,
1622,7/4/2023 14:00,,,
1623,7/4/2023 15:00,6.25,30.6,65.75
1624,7/4/2023 16:00,7.25,30.05,69.5
1625,7/4/2023 17:00,8.0,29.725,72.5
1626,7/4/2023 18:00,8.5,29.525,73.0
